ORIGIN,DEST,ORIGIN_DEGREE,DEST_DEGREE,CARRIER_AA,CARRIER_AS,CARRIER_B6,CARRIER_DL,CARRIER_EV,CARRIER_F9,CARRIER_HA,CARRIER_NK,CARRIER_OO,CARRIER_UA,CARRIER_VX,CARRIER_WN,DEP_TIME_NIGHT,DEP_TIME_TWILIGHT,DEP_TIME_MORNING,DEP_TIME_NOON,DEP_TIME_AFTERNOON,DEP_TIME_EVENING
PHX,CLE,115923,25087,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
GSP,BWI,6025,79861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CLT,JFK,74006,58709,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LGA,TPA,57313,50072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CLT,PHX,74006,115923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DTW,APN,98159,406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
MHT,MCO,5501,89682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
OGG,LAX,17168,152781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
SFO,LAS,127129,120446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
DEN,SLC,168003,88398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
LAX,SAN,152781,60051,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ATL,MCO,322097,89682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CVG,MSP,12692,106716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
IAH,ELP,99268,8551,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FLL,JFK,59958,58709,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
JAN,ATL,3729,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PHX,CLT,115923,74006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CHS,ATL,11981,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SLC,MSO,88398,1929,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
OGG,SFO,17168,127129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
XNA,ATL,4246,322097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
JFK,PHX,58709,115923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SJC,LAX,32808,152781,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
IAH,SAT,99268,22709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
MDW,PHL,79129,45880,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ORD,SEA,150532,99601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LAS,LAX,120446,152781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DEN,ORD,168003,150532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
FLL,DTW,59958,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EWR,DEN,76557,168003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MCI,BNA,34569,42788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
RDU,BWI,25897,79861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
AUS,JFK,33402,58709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SEA,DEN,99601,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ATL,FWA,322097,3437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
SAN,OAK,60051,42979,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
SFO,PHX,127129,115923,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EWR,MDW,76557,79129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
TPA,LGA,50072,57313,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ATL,LAX,322097,152781,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
DAL,HOU,57648,46467,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LAX,FLL,152781,59958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BNA,LGA,42788,57313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
RDU,MDW,25897,79129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
BWI,TPA,79861,50072,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ATL,ILM,322097,1669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
PHX,LIH,115923,8556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BWI,SAN,79861,60051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
BUR,DEN,20122,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
JFK,BOS,58709,82073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAL,PIT,57648,18607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
SFO,LAS,127129,120446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PHL,ORD,45880,150532,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FAI,SEA,1739,99601,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SEA,DEN,99601,168003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CLE,BOS,25087,82073,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DAL,ATL,57648,322097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
DEN,ASE,168003,3659,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CLT,SAN,74006,60051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SMF,SAN,32727,60051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
JFK,CLT,58709,74006,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VPS,ATL,3493,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD,MSY,150532,33936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ATL,BWI,322097,79861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ATL,MCO,322097,89682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CLE,SFO,25087,127129,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
LAX,HNL,152781,36100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORF,EWR,8246,76557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
AGS,ATL,2359,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HNL,KOA,36100,9290,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ATL,LAS,322097,120446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ATL,MEM,322097,10350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD,BOS,150532,82073,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SLC,IDA,88398,1801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ORD,DAY,150532,5236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
LAS,CMH,120446,18917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
JFK,SFO,58709,127129,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ONT,PHX,15155,115923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ATL,LAX,322097,152781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LAS,RNO,120446,11105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DAL,ATL,57648,322097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
DSM,SLC,6125,88398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LAS,ICT,120446,6143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
LGA,PBI,57313,17131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OAK,ABQ,42979,15237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DFW,LRD,67470,1351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
JAX,ATL,14089,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LGA,BOS,57313,82073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OMA,SLC,13645,88398,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
DFW,AMA,67470,2300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DEN,BNA,168003,42788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
EWR,ATL,76557,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PHX,ORD,115923,150532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SFO,SAN,127129,60051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
IAH,BTR,99268,5697,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SMF,PDX,32727,43638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
BUR,LAS,20122,120446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DEN,BUR,168003,20122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ATL,OAJ,322097,970,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PDX,SEA,43638,99601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MCO,STL,89682,43005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MSP,ATL,106716,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IAH,SLC,99268,88398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
SAN,SEA,60051,99601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SNA,SEA,30716,99601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TXK,DFW,527,67470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SEA,HNL,99601,36100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD,MCO,150532,89682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
MCI,CLT,34569,74006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD,SBN,150532,3795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
OAK,SAN,42979,60051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
OAK,SEA,42979,99601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IAH,GPT,99268,2605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AUS,SJC,33402,32808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
EWR,BOS,76557,82073,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ATL,PNS,322097,4592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SEA,IAD,99601,24848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
MDW,DEN,79129,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DFW,CLE,67470,25087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
JFK,LAS,58709,120446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DFW,HNL,67470,36100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ATL,TRI,322097,1450,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
DHN,ATL,1085,322097,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ATL,HPN,322097,5265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
HOU,AUS,46467,33402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
IAH,SFO,99268,127129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ITO,HNL,4881,36100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TPA,PHX,50072,115923,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CMH,OAK,18917,42979,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
RDU,DTW,25897,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CVG,MCO,12692,89682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ORF,ORD,8246,150532,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
SLC,PHX,88398,115923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AUS,BNA,33402,42788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
DRO,DEN,1338,168003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
BOS,RDU,82073,25897,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LAS,SFO,120446,127129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
GRB,ORD,3057,150532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DFW,MIA,67470,17748,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LAS,MCO,120446,89682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MCO,ORF,89682,8246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
PSP,ORD,6029,150532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
MDW,PHL,79129,45880,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
SLC,LAX,88398,152781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ATL,SAN,322097,60051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BNA,BWI,42788,79861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SAN,BWI,60051,79861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MSP,DTW,106716,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SLC,MCO,88398,89682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AUS,PHX,33402,115923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
JFK,PBI,58709,17131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IAD,LAX,24848,152781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AUS,SFO,33402,127129,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
MBS,DTW,1500,98159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
MAF,IAH,4062,99268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
MSP,RHI,106716,592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SLC,JFK,88398,58709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FLL,IAH,59958,99268,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TPA,FLL,50072,59958,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MSY,BNA,33936,42788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
PVD,MDW,9706,79129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
IND,ATL,20910,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ATL,MDW,322097,79129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SDF,ATL,7932,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JFK,JAX,58709,14089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SGF,ATL,2092,322097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HNL,OGG,36100,17168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
SNA,EWR,30716,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
MDW,LAS,79129,120446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DFW,ACT,67470,1247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD,SLC,150532,88398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
IAH,MSY,99268,33936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SEA,LAX,99601,152781,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FLL,BWI,59958,79861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SAT,STL,22709,43005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MCO,EWR,89682,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ATL,EWR,322097,76557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BWI,DTW,79861,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BDL,MSP,15212,106716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HNL,LAX,36100,152781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
JFK,SFO,58709,127129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ATL,PHX,322097,115923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CRP,IAH,2522,99268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
JAN,ATL,3729,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DTW,LAN,98159,1854,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MCI,ATL,34569,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DFW,PDX,67470,43638,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
LAX,CLT,152781,74006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DEN,EWR,168003,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
FSD,ORD,3384,150532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DAL,DEN,57648,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SFO,SAN,127129,60051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
LAX,HNL,152781,36100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SLC,IAH,88398,99268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
AVP,DTW,1453,98159,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
LAS,DFW,120446,67470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ATL,LFT,322097,2223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
STL,MSP,43005,106716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ATL,LAX,322097,152781,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AVL,ORD,2617,150532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
DTW,PHL,98159,45880,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
RNO,LAS,11105,120446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ATL,DCA,322097,51878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
LAX,LAS,152781,120446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
IND,MSP,20910,106716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HNL,KOA,36100,9290,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CVG,ATL,12692,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MSY,ATL,33936,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MSY,HOU,33936,46467,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
IAH,ORD,99268,150532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ORD,ASE,150532,3659,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
OMA,PHX,13645,115923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ONT,DEN,15155,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ATL,FLL,322097,59958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OAK,LAX,42979,152781,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ATL,JAX,322097,14089,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BOS,BUF,82073,14581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IAH,MOB,99268,3481,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SFO,LGB,127129,8995,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ATL,RDU,322097,25897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
MKE,LGA,25784,57313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
SMF,SAN,32727,60051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
PHX,ONT,115923,15155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
SEA,SFO,99601,127129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RNO,OAK,11105,42979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
SEA,PHX,99601,115923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IND,EWR,20910,76557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SFO,ACV,127129,1049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
PHX,ATL,115923,322097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IAH,CRP,99268,2522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DTW,ATL,98159,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ATL,AUS,322097,33402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MCO,EWR,89682,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
JFK,LAS,58709,120446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FLL,BOS,59958,82073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MCI,MDW,34569,79129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
SEA,JFK,99601,58709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AUS,DAL,33402,57648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ELP,DEN,8551,168003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ATL,MKE,322097,25784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MKE,ORD,25784,150532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MCO,PHL,89682,45880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SFO,DEN,127129,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
SEA,ORD,99601,150532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SAN,BNA,60051,42788,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LGA,DAL,57313,57648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
STL,MCI,43005,34569,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DTW,ORD,98159,150532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CLT,MSY,74006,33936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MCI,ABQ,34569,15237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
SFO,HNL,127129,36100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
MSP,FAR,106716,3189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ATL,FWA,322097,3437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DAL,DCA,57648,51878,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
EWR,BOS,76557,82073,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
MSP,LGA,106716,57313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ATL,TYS,322097,5042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ATL,DAB,322097,1828,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DTW,ATL,98159,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOS,IAD,82073,24848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LAX,EWR,152781,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
DCA,ORD,51878,150532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DTW,PHL,98159,45880,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BNA,DEN,42788,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DTW,RDU,98159,25897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD,DAY,150532,5236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ORD,CLT,150532,74006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SAT,HOU,22709,46467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DCA,MSP,51878,106716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DEN,EWR,168003,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
SAN,SFO,60051,127129,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
PHX,BUR,115923,20122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SAN,BWI,60051,79861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
PHX,MCO,115923,89682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CHS,HOU,11981,46467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
